"","Subject","Activity","MeasureName","mean(MeasureVal)"
"2201",22,"STANDING","fBodyAccJerkStdX",-0.479376250713415
"2202",22,"STANDING","fBodyAccJerkStdY",-0.436851876529854
"2203",22,"STANDING","fBodyAccJerkStdZ",-0.705406665853659
"2204",22,"STANDING","fBodyAccMagMean",-0.439651188565854
"2205",22,"STANDING","fBodyAccMagStd",-0.572895500055285
"2206",22,"STANDING","fBodyAccMeanX",-0.469793729799187
"2207",22,"STANDING","fBodyAccMeanY",-0.350425993027642
"2208",22,"STANDING","fBodyAccMeanZ",-0.58511773696748
"2209",22,"STANDING","fBodyAccStdX",-0.386658942001626
"2210",22,"STANDING","fBodyAccStdY",-0.358594356956098
"2211",22,"STANDING","fBodyAccStdZ",-0.57089997098374
"2212",22,"STANDING","fBodyBodyAccJerkMagMean",-0.453431441817886
"2213",22,"STANDING","fBodyBodyAccJerkMagStd",-0.468314812693496
"2214",22,"STANDING","fBodyBodyGyroJerkMagMean",-0.773520124878049
"2215",22,"STANDING","fBodyBodyGyroJerkMagStd",-0.779661007398374
"2216",22,"STANDING","fBodyBodyGyroMagMean",-0.642492204065041
"2217",22,"STANDING","fBodyBodyGyroMagStd",-0.621511307308943
"2218",22,"STANDING","fBodyGyroMeanX",-0.54222877499187
"2219",22,"STANDING","fBodyGyroMeanY",-0.706565563170732
"2220",22,"STANDING","fBodyGyroMeanZ",-0.531747806138211
"2221",22,"STANDING","fBodyGyroStdX",-0.645407507130081
"2222",22,"STANDING","fBodyGyroStdY",-0.699201260894309
"2223",22,"STANDING","fBodyGyroStdZ",-0.596342575910569
"2224",22,"STANDING","tBodyAccJerkMagMean",-0.484983543582927
"2225",22,"STANDING","tBodyAccJerkMagStd",-0.457667435430488
"2226",22,"STANDING","tBodyAccJerkMeanX",0.0700672625147154
"2227",22,"STANDING","tBodyAccJerkMeanY",0.00930099346105691
"2228",22,"STANDING","tBodyAccJerkMeanZ",-0.0131640140761789
"2229",22,"STANDING","tBodyAccJerkStdX",-0.456687476
"2230",22,"STANDING","tBodyAccJerkStdY",-0.417944389701626
"2231",22,"STANDING","tBodyAccJerkStdZ",-0.678143433821138
"2232",22,"STANDING","tBodyAccMagMean",-0.353264495414634
"2233",22,"STANDING","tBodyAccMagStd",-0.469146190154634
"2234",22,"STANDING","tBodyAccMeanX",0.267565895829268
"2235",22,"STANDING","tBodyAccMeanY",-0.016771104312122
"2236",22,"STANDING","tBodyAccMeanZ",-0.108849744982114
"2237",22,"STANDING","tBodyAccStdX",-0.408498997088862
"2238",22,"STANDING","tBodyAccStdY",-0.326700060089431
"2239",22,"STANDING","tBodyAccStdZ",-0.551943490507317
"2240",22,"STANDING","tBodyGyroJerkMagMean",-0.723727568292683
"2241",22,"STANDING","tBodyGyroJerkMagStd",-0.768258152845528
"2242",22,"STANDING","tBodyGyroJerkMeanX",-0.114427759866748
"2243",22,"STANDING","tBodyGyroJerkMeanY",-0.0404541723047154
"2244",22,"STANDING","tBodyGyroJerkMeanZ",-0.0644152729899187
"2245",22,"STANDING","tBodyGyroJerkStdX",-0.625212511333333
"2246",22,"STANDING","tBodyGyroJerkStdY",-0.797747537235772
"2247",22,"STANDING","tBodyGyroJerkStdZ",-0.663925946674797
"2248",22,"STANDING","tBodyGyroMagMean",-0.530408052165854
"2249",22,"STANDING","tBodyGyroMagStd",-0.58616042178374
"2250",22,"STANDING","tBodyGyroMeanX",-0.00112339350162602
"2251",22,"STANDING","tBodyGyroMeanY",-0.10137018874878
"2252",22,"STANDING","tBodyGyroMeanZ",0.0758043878666667
"2253",22,"STANDING","tBodyGyroStdX",-0.619856056592683
"2254",22,"STANDING","tBodyGyroStdY",-0.699934248861789
"2255",22,"STANDING","tBodyGyroStdZ",-0.547955275764228
"2256",22,"STANDING","tGravityAccMagMean",-0.353264495414634
"2257",22,"STANDING","tGravityAccMagStd",-0.469146190154634
"2258",22,"STANDING","tGravityAccMeanX",0.503385126178862
"2259",22,"STANDING","tGravityAccMeanY",0.0442736759186992
"2260",22,"STANDING","tGravityAccMeanZ",0.234681679495935
"2261",22,"STANDING","tGravityAccStdX",-0.938572531056911
"2262",22,"STANDING","tGravityAccStdY",-0.945180370293496
"2263",22,"STANDING","tGravityAccStdZ",-0.929170545691057
"2264",23,"STANDING","angletBodyAccJerkMean,gravityMean",-0.0112360231368817
"2265",23,"STANDING","angletBodyAccMean,gravity",0.00499252114895161
"2266",23,"STANDING","angletBodyGyroJerkMean,gravityMean",-0.0178096428516129
"2267",23,"STANDING","angletBodyGyroMean,gravityMean",0.0121649142389785
"2268",23,"STANDING","angleX,gravityMean",-0.503722187822581
"2269",23,"STANDING","angleY,gravityMean",0.0709910591236559
"2270",23,"STANDING","angleZ,gravityMean",-0.044001828733871
"2271",23,"STANDING","fBodyAccJerkMeanX",-0.617521836605645
"2272",23,"STANDING","fBodyAccJerkMeanY",-0.628231338392742
"2273",23,"STANDING","fBodyAccJerkMeanZ",-0.578870810235484
"2274",23,"STANDING","fBodyAccJerkStdX",-0.635054351475538
"2275",23,"STANDING","fBodyAccJerkStdY",-0.636977610060753
"2276",23,"STANDING","fBodyAccJerkStdZ",-0.627540367652688
"2277",23,"STANDING","fBodyAccMagMean",-0.529029284118011
"2278",23,"STANDING","fBodyAccMagStd",-0.657048917971505
"2279",23,"STANDING","fBodyAccMeanX",-0.599080886430645
"2280",23,"STANDING","fBodyAccMeanY",-0.548483208943548
"2281",23,"STANDING","fBodyAccMeanZ",-0.49021281618414
"2282",23,"STANDING","fBodyAccStdX",-0.633839114436559
"2283",23,"STANDING","fBodyAccStdY",-0.554471679592177
"2284",23,"STANDING","fBodyAccStdZ",-0.474767543716048
"2285",23,"STANDING","fBodyBodyAccJerkMagMean",-0.542663319457527
"2286",23,"STANDING","fBodyBodyAccJerkMagStd",-0.583832309145968
"2287",23,"STANDING","fBodyBodyGyroJerkMagMean",-0.584111049810215
"2288",23,"STANDING","fBodyBodyGyroJerkMagStd",-0.593735302105376
"2289",23,"STANDING","fBodyBodyGyroMagMean",-0.534657191683602
"2290",23,"STANDING","fBodyBodyGyroMagStd",-0.632288527203763
"2291",23,"STANDING","fBodyGyroMeanX",-0.685136501518817
"2292",23,"STANDING","fBodyGyroMeanY",-0.497783811010484
"2293",23,"STANDING","fBodyGyroMeanZ",-0.617685416736559
"2294",23,"STANDING","fBodyGyroStdX",-0.779197054064516
"2295",23,"STANDING","fBodyGyroStdY",-0.50785054741371
"2296",23,"STANDING","fBodyGyroStdZ",-0.644131036807258
"2297",23,"STANDING","tBodyAccJerkMagMean",-0.58640067170914
"2298",23,"STANDING","tBodyAccJerkMagStd",-0.55872531418629
"2299",23,"STANDING","tBodyAccJerkMeanX",0.0778588215843817
"2300",23,"STANDING","tBodyAccJerkMeanY",0.0200470964972984
"2301",23,"STANDING","tBodyAccJerkMeanZ",-0.000717680881887096
"2302",23,"STANDING","tBodyAccJerkStdX",-0.608183751830914
"2303",23,"STANDING","tBodyAccJerkStdY",-0.61898123051828
"2304",23,"STANDING","tBodyAccJerkStdZ",-0.603048769571532
"2305",23,"STANDING","tBodyAccMagMean",-0.532754757205108
"2306",23,"STANDING","tBodyAccMagStd",-0.56557562579215
"2307",23,"STANDING","tBodyAccMeanX",0.273493254730108
"2308",23,"STANDING","tBodyAccMeanY",-0.019589258786828
"2309",23,"STANDING","tBodyAccMeanZ",-0.109093982385242
"2310",23,"STANDING","tBodyAccStdX",-0.622594039757258
"2311",23,"STANDING","tBodyAccStdY",-0.532078546615699
"2312",23,"STANDING","tBodyAccStdZ",-0.450557203409946
"2313",23,"STANDING","tBodyGyroJerkMagMean",-0.623412641977151
"2314",23,"STANDING","tBodyGyroJerkMagStd",-0.573942888021613
"2315",23,"STANDING","tBodyGyroJerkMeanX",-0.0966990737225806
"2316",23,"STANDING","tBodyGyroJerkMeanY",-0.0432722741798387
"2317",23,"STANDING","tBodyGyroJerkMeanZ",-0.0621959093526344
"2318",23,"STANDING","tBodyGyroJerkStdX",-0.728692138333333
"2319",23,"STANDING","tBodyGyroJerkStdY",-0.546043593651882
"2320",23,"STANDING","tBodyGyroJerkStdZ",-0.740518145887097
"2321",23,"STANDING","tBodyGyroMagMean",-0.544207964433387
"2322",23,"STANDING","tBodyGyroMagStd",-0.541949073660753
"2323",23,"STANDING","tBodyGyroMeanX",-0.0220890418013172
"2324",23,"STANDING","tBodyGyroMeanY",-0.0825972963754032
"2325",23,"STANDING","tBodyGyroMeanZ",0.074694942324328
"2326",23,"STANDING","tBodyGyroStdX",-0.755738625241935
"2327",23,"STANDING","tBodyGyroStdY",-0.500338191139785
"2328",23,"STANDING","tBodyGyroStdZ",-0.609683451821774
"2329",23,"STANDING","tGravityAccMagMean",-0.532754757205108
"2330",23,"STANDING","tGravityAccMagStd",-0.56557562579215
"2331",23,"STANDING","tGravityAccMeanX",0.662324737580645
"2332",23,"STANDING","tGravityAccMeanY",0.0146209197354839
"2333",23,"STANDING","tGravityAccMeanZ",0.0518662466372043
"2334",23,"STANDING","tGravityAccStdX",-0.964393040295699
"2335",23,"STANDING","tGravityAccStdY",-0.960318907096774
"2336",23,"STANDING","tGravityAccStdZ",-0.934236146612903
"2337",24,"LAYING","angletBodyAccJerkMean,gravityMean",-0.0124784211089239
"2338",24,"LAYING","angletBodyAccMean,gravity",-0.00231723415711286
"2339",24,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.0030034683175853
"2340",24,"LAYING","angletBodyGyroMean,gravityMean",-0.0139827364349081
"2341",24,"LAYING","angleX,gravityMean",-0.545993623779528
"2342",24,"LAYING","angleY,gravityMean",0.0198668428905512
"2343",24,"LAYING","angleZ,gravityMean",-0.031230921055643
"2344",24,"LAYING","fBodyAccJerkMeanX",-0.752245372493438
"2345",24,"LAYING","fBodyAccJerkMeanY",-0.703641614506562
"2346",24,"LAYING","fBodyAccJerkMeanZ",-0.719655747391076
"2347",24,"LAYING","fBodyAccJerkStdX",-0.751378154304462
"2348",24,"LAYING","fBodyAccJerkStdY",-0.688280461860892
"2349",24,"LAYING","fBodyAccJerkStdZ",-0.751628687821522
"2350",24,"LAYING","fBodyAccMagMean",-0.650121872273806
"2351",24,"LAYING","fBodyAccMagStd",-0.705928425819685
"2352",24,"LAYING","fBodyAccMeanX",-0.707613779580052
"2353",24,"LAYING","fBodyAccMeanY",-0.611509042586877
"2354",24,"LAYING","fBodyAccMeanZ",-0.65585899482231
"2355",24,"LAYING","fBodyAccStdX",-0.664356691751496
"2356",24,"LAYING","fBodyAccStdY",-0.594676790059055
"2357",24,"LAYING","fBodyAccStdZ",-0.655360521446194
"2358",24,"LAYING","fBodyBodyAccJerkMagMean",-0.696845583388451
"2359",24,"LAYING","fBodyBodyAccJerkMagStd",-0.682447145993307
"2360",24,"LAYING","fBodyBodyGyroJerkMagMean",-0.795019165380577
"2361",24,"LAYING","fBodyBodyGyroJerkMagStd",-0.796157264514436
"2362",24,"LAYING","fBodyBodyGyroMagMean",-0.754131617480315
"2363",24,"LAYING","fBodyBodyGyroMagStd",-0.782076276167979
"2364",24,"LAYING","fBodyGyroMeanX",-0.722607377748032
"2365",24,"LAYING","fBodyGyroMeanY",-0.753710479580053
"2366",24,"LAYING","fBodyGyroMeanZ",-0.70948857687664
"2367",24,"LAYING","fBodyGyroStdX",-0.794063529133858
"2368",24,"LAYING","fBodyGyroStdY",-0.771969808976378
"2369",24,"LAYING","fBodyGyroStdZ",-0.735749934304462
"2370",24,"LAYING","tBodyAccJerkMagMean",-0.713667423769029
"2371",24,"LAYING","tBodyAccJerkMagStd",-0.689391189346457
"2372",24,"LAYING","tBodyAccJerkMeanX",0.0784735003467192
"2373",24,"LAYING","tBodyAccJerkMeanY",0.00396900308574016
"2374",24,"LAYING","tBodyAccJerkMeanZ",-0.00700960558805774
"2375",24,"LAYING","tBodyAccJerkStdX",-0.74030054488189
"2376",24,"LAYING","tBodyAccJerkStdY",-0.685979796261942
"2377",24,"LAYING","tBodyAccJerkStdZ",-0.736374232574803
"2378",24,"LAYING","tBodyAccMagMean",-0.620032665162467
"2379",24,"LAYING","tBodyAccMagStd",-0.650862147810236
"2380",24,"LAYING","tBodyAccMeanX",0.276767046391076
"2381",24,"LAYING","tBodyAccMeanY",-0.0176822460103885
"2382",24,"LAYING","tBodyAccMeanZ",-0.107914503687664
"2383",24,"LAYING","tBodyAccStdX",-0.675459176298425
"2384",24,"LAYING","tBodyAccStdY",-0.582490655185302
"2385",24,"LAYING","tBodyAccStdZ",-0.636497458900262
"2386",24,"LAYING","tBodyGyroJerkMagMean",-0.791646550787402
"2387",24,"LAYING","tBodyGyroJerkMagStd",-0.788997850813648
"2388",24,"LAYING","tBodyGyroJerkMeanX",-0.0998294248142257
"2389",24,"LAYING","tBodyGyroJerkMeanY",-0.0390749421383202
"2390",24,"LAYING","tBodyGyroJerkMeanZ",-0.0552987683401575
"2391",24,"LAYING","tBodyGyroJerkStdX",-0.764490030609974
"2392",24,"LAYING","tBodyGyroJerkStdY",-0.792718702440945
"2393",24,"LAYING","tBodyGyroJerkStdZ",-0.796816516614173
"2394",24,"LAYING","tBodyGyroMagMean",-0.682447212750656
"2395",24,"LAYING","tBodyGyroMagStd",-0.742983126606299
"2396",24,"LAYING","tBodyGyroMeanX",-0.0212578096847769
"2397",24,"LAYING","tBodyGyroMeanY",-0.0782440202677165
"2398",24,"LAYING","tBodyGyroMeanZ",0.0841740375981627
"2399",24,"LAYING","tBodyGyroStdX",-0.776199049939633
"2400",24,"LAYING","tBodyGyroStdY",-0.763365457296588
"2401",24,"LAYING","tBodyGyroStdZ",-0.708251676335958
"2402",24,"LAYING","tGravityAccMagMean",-0.620032665162467
"2403",24,"LAYING","tGravityAccMagStd",-0.650862147810236
"2404",24,"LAYING","tGravityAccMeanX",0.69498126808399
"2405",24,"LAYING","tGravityAccMeanY",0.0729509702152231
"2406",24,"LAYING","tGravityAccMeanZ",0.0623227714146982
"2407",24,"LAYING","tGravityAccStdX",-0.975329699658793
"2408",24,"LAYING","tGravityAccStdY",-0.96089816664042
"2409",24,"LAYING","tGravityAccStdZ",-0.955724566194226
"2410",25,"STANDING","angletBodyAccJerkMean,gravityMean",0.0470369997647922
"2411",25,"STANDING","angletBodyAccMean,gravity",-0.00122167177865526
"2412",25,"STANDING","angletBodyGyroJerkMean,gravityMean",0.0223855658885575
"2413",25,"STANDING","angletBodyGyroMean,gravityMean",-0.0266895304210269
"2414",25,"STANDING","angleX,gravityMean",-0.512418782127139
"2415",25,"STANDING","angleY,gravityMean",0.0307388427555012
"2416",25,"STANDING","angleZ,gravityMean",-0.159471155005623
"2417",25,"STANDING","fBodyAccJerkMeanX",-0.804144642836186
"2418",25,"STANDING","fBodyAccJerkMeanY",-0.740570312249389
"2419",25,"STANDING","fBodyAccJerkMeanZ",-0.849504849486553
"2420",25,"STANDING","fBodyAccJerkStdX",-0.807712525721271
"2421",25,"STANDING","fBodyAccJerkStdY",-0.721707668572127
"2422",25,"STANDING","fBodyAccJerkStdZ",-0.870541516210269
"2423",25,"STANDING","fBodyAccMagMean",-0.69501971
"2424",25,"STANDING","fBodyAccMagStd",-0.695367928718826
"2425",25,"STANDING","fBodyAccMeanX",-0.748416509682152
"2426",25,"STANDING","fBodyAccMeanY",-0.600027697242054
"2427",25,"STANDING","fBodyAccMeanZ",-0.738509947579462
"2428",25,"STANDING","fBodyAccStdX",-0.705223686579951
"2429",25,"STANDING","fBodyAccStdY",-0.529064652290954
"2430",25,"STANDING","fBodyAccStdZ",-0.630224637674572
"2431",25,"STANDING","fBodyBodyAccJerkMagMean",-0.779190075892421
"2432",25,"STANDING","fBodyBodyAccJerkMagStd",-0.783547229755501
"2433",25,"STANDING","fBodyBodyGyroJerkMagMean",-0.875970674743276
"2434",25,"STANDING","fBodyBodyGyroJerkMagStd",-0.877714953691932
"2435",25,"STANDING","fBodyBodyGyroMagMean",-0.754236109755501
"2436",25,"STANDING","fBodyBodyGyroMagStd",-0.697213120366748
"2437",25,"STANDING","fBodyGyroMeanX",-0.672197763601467
"2438",25,"STANDING","fBodyGyroMeanY",-0.81313379207824
"2439",25,"STANDING","fBodyGyroMeanZ",-0.746832213594132
"2440",25,"STANDING","fBodyGyroStdX",-0.690398481943765
"2441",25,"STANDING","fBodyGyroStdY",-0.723584437530562
"2442",25,"STANDING","fBodyGyroStdZ",-0.771208929095355
"2443",25,"STANDING","tBodyAccJerkMagMean",-0.783445354474328
"2444",25,"STANDING","tBodyAccJerkMagStd",-0.780451867848411
"2445",25,"STANDING","tBodyAccJerkMeanX",0.0817657442063814
"2446",25,"STANDING","tBodyAccJerkMeanY",0.00638633884442543
"2447",25,"STANDING","tBodyAccJerkMeanZ",-0.010346171499489
"2448",25,"STANDING","tBodyAccJerkStdX",-0.79682335007335
"2449",25,"STANDING","tBodyAccJerkStdY",-0.722502919364303
"2450",25,"STANDING","tBodyAccJerkStdZ",-0.860669382640587
"2451",25,"STANDING","tBodyAccMagMean",-0.583377749713936
"2452",25,"STANDING","tBodyAccMagStd",-0.659015505611247
"2453",25,"STANDING","tBodyAccMeanX",0.275301467772127
"2454",25,"STANDING","tBodyAccMeanY",-0.0193221769314914
"2455",25,"STANDING","tBodyAccMeanZ",-0.10962903098044
"2456",25,"STANDING","tBodyAccStdX",-0.716264537547677
"2457",25,"STANDING","tBodyAccStdY",-0.531421035602689
"2458",25,"STANDING","tBodyAccStdZ",-0.64709556105868
"2459",25,"STANDING","tBodyGyroJerkMagMean",-0.849630706259169
"2460",25,"STANDING","tBodyGyroJerkMagStd",-0.872776184449878
"2461",25,"STANDING","tBodyGyroJerkMeanX",-0.108263884562298
"2462",25,"STANDING","tBodyGyroJerkMeanY",-0.0389884753435208
"2463",25,"STANDING","tBodyGyroJerkMeanZ",-0.0555782223647433
"2464",25,"STANDING","tBodyGyroJerkStdX",-0.768682473178484
"2465",25,"STANDING","tBodyGyroJerkStdY",-0.902628080757946
"2466",25,"STANDING","tBodyGyroJerkStdZ",-0.831848667286064
"2467",25,"STANDING","tBodyGyroMagMean",-0.625733064258924
"2468",25,"STANDING","tBodyGyroMagStd",-0.68515279467066
"2469",25,"STANDING","tBodyGyroMeanX",-0.00298151164792176
"2470",25,"STANDING","tBodyGyroMeanY",-0.083900354157824
"2471",25,"STANDING","tBodyGyroMeanZ",0.0993606079900489
"2472",25,"STANDING","tBodyGyroStdX",-0.683131970775061
"2473",25,"STANDING","tBodyGyroStdY",-0.752261013276284
"2474",25,"STANDING","tBodyGyroStdZ",-0.74741022
"2475",25,"STANDING","tGravityAccMagMean",-0.583377749713936
"2476",25,"STANDING","tGravityAccMagStd",-0.659015505611247
"2477",25,"STANDING","tGravityAccMeanX",0.672386622127139
"2478",25,"STANDING","tGravityAccMeanY",0.0471601427530562
"2479",25,"STANDING","tGravityAccMeanZ",0.239226040930391
"2480",25,"STANDING","tGravityAccStdX",-0.950017091344743
"2481",25,"STANDING","tGravityAccStdY",-0.901088770963325
"2482",25,"STANDING","tGravityAccStdZ",-0.880682330706602
"2483",26,"STANDING","angletBodyAccJerkMean,gravityMean",0.0168646176131633
"2484",26,"STANDING","angletBodyAccMean,gravity",0.0216677426573214
"2485",26,"STANDING","angletBodyGyroJerkMean,gravityMean",-0.0116245003683418
"2486",26,"STANDING","angletBodyGyroMean,gravityMean",-0.0175910559287245
"2487",26,"STANDING","angleX,gravityMean",-0.482703779359694
"2488",26,"STANDING","angleY,gravityMean",-0.0100548626237245
"2489",26,"STANDING","angleZ,gravityMean",-0.149815525406097
"2490",26,"STANDING","fBodyAccJerkMeanX",-0.699413168295663
"2491",26,"STANDING","fBodyAccJerkMeanY",-0.696726473912755
"2492",26,"STANDING","fBodyAccJerkMeanZ",-0.76956529125
"2493",26,"STANDING","fBodyAccJerkStdX",-0.694314518927551
"2494",26,"STANDING","fBodyAccJerkStdY",-0.6803580612
"2495",26,"STANDING","fBodyAccJerkStdZ",-0.78604912494898
"2496",26,"STANDING","fBodyAccMagMean",-0.6317569828625
"2497",26,"STANDING","fBodyAccMagStd",-0.673917799546684
"2498",26,"STANDING","fBodyAccMeanX",-0.65109030186199
"2499",26,"STANDING","fBodyAccMeanY",-0.610425833240306
"2500",26,"STANDING","fBodyAccMeanZ",-0.724046087155612
"2501",26,"STANDING","fBodyAccStdX",-0.61349959767602
"2502",26,"STANDING","fBodyAccStdY",-0.600274809826275
"2503",26,"STANDING","fBodyAccStdZ",-0.718490475765306
"2504",26,"STANDING","fBodyBodyAccJerkMagMean",-0.679278323637755
"2505",26,"STANDING","fBodyBodyAccJerkMagStd",-0.678025758312755
"2506",26,"STANDING","fBodyBodyGyroJerkMagMean",-0.823865297193878
"2507",26,"STANDING","fBodyBodyGyroJerkMagStd",-0.823991408418367
"2508",26,"STANDING","fBodyBodyGyroMagMean",-0.770504884821429
"2509",26,"STANDING","fBodyBodyGyroMagStd",-0.782624320831633
"2510",26,"STANDING","fBodyGyroMeanX",-0.703109561068878
"2511",26,"STANDING","fBodyGyroMeanY",-0.799353075357143
"2512",26,"STANDING","fBodyGyroMeanZ",-0.689404846813776
"2513",26,"STANDING","fBodyGyroStdX",-0.78740310059949
"2514",26,"STANDING","fBodyGyroStdY",-0.803635337372449
"2515",26,"STANDING","fBodyGyroStdZ",-0.735942384438775
"2516",26,"STANDING","tBodyAccJerkMagMean",-0.694917859209184
"2517",26,"STANDING","tBodyAccJerkMagStd",-0.677426336392347
"2518",26,"STANDING","tBodyAccJerkMeanX",0.0808743261341837
"2519",26,"STANDING","tBodyAccJerkMeanY",0.00767709978181122
"2520",26,"STANDING","tBodyAccJerkMeanZ",-0.00724891943768878
"2521",26,"STANDING","tBodyAccJerkStdX",-0.682815652993112
"2522",26,"STANDING","tBodyAccJerkStdY",-0.678386582086227
"2523",26,"STANDING","tBodyAccJerkStdZ",-0.778349460841837
"2524",26,"STANDING","tBodyAccMagMean",-0.600932264175765
"2525",26,"STANDING","tBodyAccMagStd",-0.620355788665816
"2526",26,"STANDING","tBodyAccMeanX",0.2730365808625
"2527",26,"STANDING","tBodyAccMeanY",-0.0161687277463495
"2528",26,"STANDING","tBodyAccMeanZ",-0.107637894928571
"2529",26,"STANDING","tBodyAccStdX",-0.623101031168367
"2530",26,"STANDING","tBodyAccStdY",-0.585967142418112
"2531",26,"STANDING","tBodyAccStdZ",-0.70498062744898
"2532",26,"STANDING","tBodyGyroJerkMagMean",-0.798325916709184
"2533",26,"STANDING","tBodyGyroJerkMagStd",-0.818279112908163
"2534",26,"STANDING","tBodyGyroJerkMeanX",-0.0988125627461224
"2535",26,"STANDING","tBodyGyroJerkMeanY",-0.040476400288852
"2536",26,"STANDING","tBodyGyroJerkMeanZ",-0.0558282743354031
"2537",26,"STANDING","tBodyGyroJerkStdX",-0.732321370690816
"2538",26,"STANDING","tBodyGyroJerkStdY",-0.836112175331633
"2539",26,"STANDING","tBodyGyroJerkStdZ",-0.773101524821429
"2540",26,"STANDING","tBodyGyroMagMean",-0.694597662936224
"2541",26,"STANDING","tBodyGyroMagStd",-0.751833690215051
"2542",26,"STANDING","tBodyGyroMeanX",-0.020659932105102
"2543",26,"STANDING","tBodyGyroMeanY",-0.0827415060904082
"2544",26,"STANDING","tBodyGyroMeanZ",0.0917853294044643
"2545",26,"STANDING","tBodyGyroStdX",-0.766673970339286
"2546",26,"STANDING","tBodyGyroStdY",-0.800675471045918
"2547",26,"STANDING","tBodyGyroStdZ",-0.703347205619898
"2548",26,"STANDING","tGravityAccMagMean",-0.600932264175765
"2549",26,"STANDING","tGravityAccMagStd",-0.620355788665816
"2550",26,"STANDING","tGravityAccMeanX",0.615123534668367
"2551",26,"STANDING","tGravityAccMeanY",0.10870478277551
"2552",26,"STANDING","tGravityAccMeanZ",0.234107010472449
"2553",26,"STANDING","tGravityAccStdX",-0.96781789994898
"2554",26,"STANDING","tGravityAccStdY",-0.959713562227041
"2555",26,"STANDING","tGravityAccStdZ",-0.955643363545918
"2556",27,"LAYING","angletBodyAccJerkMean,gravityMean",0.0130746659501007
"2557",27,"LAYING","angletBodyAccMean,gravity",-0.00107359758718121
"2558",27,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.0601138842503356
"2559",27,"LAYING","angletBodyGyroMean,gravityMean",0.0562656834536913
"2560",27,"LAYING","angleX,gravityMean",-0.426265140067114
"2561",27,"LAYING","angleY,gravityMean",0.0603991269194631
"2562",27,"LAYING","angleZ,gravityMean",-0.0866947937633893
"2563",27,"LAYING","fBodyAccJerkMeanX",-0.641991780991611
"2564",27,"LAYING","fBodyAccJerkMeanY",-0.618436710858725
"2565",27,"LAYING","fBodyAccJerkMeanZ",-0.711004343278523
"2566",27,"LAYING","fBodyAccJerkStdX",-0.63962383364094
"2567",27,"LAYING","fBodyAccJerkStdY",-0.594512488954698
"2568",27,"LAYING","fBodyAccJerkStdZ",-0.746736746744966
"2569",27,"LAYING","fBodyAccMagMean",-0.585787631892617
"2570",27,"LAYING","fBodyAccMagStd",-0.672092417700336
"2571",27,"LAYING","fBodyAccMeanX",-0.600641532119463
"2572",27,"LAYING","fBodyAccMeanY",-0.553874359468121
"2573",27,"LAYING","fBodyAccMeanZ",-0.646548247644295
"2574",27,"LAYING","fBodyAccStdX",-0.566781295338926
"2575",27,"LAYING","fBodyAccStdY",-0.565176644248322
"2576",27,"LAYING","fBodyAccStdZ",-0.620141790812081
"2577",27,"LAYING","fBodyBodyAccJerkMagMean",-0.609647345982886
"2578",27,"LAYING","fBodyBodyAccJerkMagStd",-0.633580675552349
"2579",27,"LAYING","fBodyBodyGyroJerkMagMean",-0.796725772701342
"2580",27,"LAYING","fBodyBodyGyroJerkMagStd",-0.810137398130872
"2581",27,"LAYING","fBodyBodyGyroMagMean",-0.735008737516779
"2582",27,"LAYING","fBodyBodyGyroMagStd",-0.726661203895973
"2583",27,"LAYING","fBodyGyroMeanX",-0.711546673275168
"2584",27,"LAYING","fBodyGyroMeanY",-0.745557413412416
"2585",27,"LAYING","fBodyGyroMeanZ",-0.630494529231544
"2586",27,"LAYING","fBodyGyroStdX",-0.758703337557047
"2587",27,"LAYING","fBodyGyroStdY",-0.763234809362416
"2588",27,"LAYING","fBodyGyroStdZ",-0.623261741473154
"2589",27,"LAYING","tBodyAccJerkMagMean",-0.626287365461409
"2590",27,"LAYING","tBodyAccJerkMagStd",-0.618887250102013
"2591",27,"LAYING","tBodyAccJerkMeanX",0.076859186338255
"2592",27,"LAYING","tBodyAccJerkMeanY",0.0051839851588557
"2593",27,"LAYING","tBodyAccJerkMeanZ",-0.00554795896677852
"2594",27,"LAYING","tBodyAccJerkStdX",-0.624308492209396
"2595",27,"LAYING","tBodyAccJerkStdY",-0.593582093143792
"2596",27,"LAYING","tBodyAccJerkStdZ",-0.729557309630873
"2597",27,"LAYING","tBodyAccMagMean",-0.535726883050671
"2598",27,"LAYING","tBodyAccMagStd",-0.600445866154362
"2599",27,"LAYING","tBodyAccMeanX",0.277798919328859
"2600",27,"LAYING","tBodyAccMeanY",-0.0169386590334393
"2601",27,"LAYING","tBodyAccMeanZ",-0.112273368370134
"2602",27,"LAYING","tBodyAccStdX",-0.574783321550336
"2603",27,"LAYING","tBodyAccStdY",-0.541012892132886
"2604",27,"LAYING","tBodyAccStdZ",-0.60815876533557
"2605",27,"LAYING","tBodyGyroJerkMagMean",-0.778275050167785
"2606",27,"LAYING","tBodyGyroJerkMagStd",-0.796244747537248
"2607",27,"LAYING","tBodyGyroJerkMeanX",-0.0873862322442852
"2608",27,"LAYING","tBodyGyroJerkMeanY",-0.0464751059848658
"2609",27,"LAYING","tBodyGyroJerkMeanZ",-0.0600793214
"2610",27,"LAYING","tBodyGyroJerkStdX",-0.776155496711409
"2611",27,"LAYING","tBodyGyroJerkStdY",-0.796468156174497
